"user_id","entertainment","food_travel","places_of_stay","historical","nature","services","average_rating","overall_satisfaction"
"User 313",3.185,3.185,2.56,3.72666666666667,2.828,5,3.41411111111111,"High"
"User 314",4.635,2.92,2.57,3.73333333333333,3.846,5,3.78405555555556,"High"
"User 315",2.47,3.095,2.59,3.73666666666667,3.364,5,3.37594444444444,"High"
"User 316",4.645,2.81,2.6,3.74,3.834,5,3.7715,"High"
"User 317",4.645,2.795,2.61,2.49666666666667,3.31,5,3.47611111111111,"High"
"User 318",2.98,3.53,2.64,2.49666666666667,2.832,3.01,2.91477777777778,"Medium"
"User 319",4.645,3.52666666666667,2.62,2.49666666666667,2.826,5,3.51905555555556,"High"
"User 320",5,3.53,2.62,2.5,2.822,3.84,3.38533333333333,"High"
"User 321",5,3.14333333333333,2.61,2.49666666666667,2.926,3.85,3.33766666666667,"High"
"User 322",5,3.14333333333333,2.61,2.49666666666667,2.822,5,3.512,"High"
"User 323",5,3.14333333333333,2.62,3.74,2.82,2.17,3.24888888888889,"High"
"User 324",5,3.14333333333333,3.81,2.50333333333333,2.826,2.17,3.24211111111111,"High"
"User 325",5,3.53,5,3.04,3.368,1.81,3.62466666666667,"High"
"User 326",5,3.14,5,3.64,3.368,1.81,3.65966666666667,"High"
"User 327",5,3.14333333333333,5,3.74333333333333,4.048,1.81,3.79077777777778,"High"
"User 328",5,3.14333333333333,5,2.46666666666667,3.268,1.81,3.448,"High"
"User 329",3.61,3.14333333333333,5,2.36333333333333,4.046,1.81,3.32877777777778,"High"
"User 330",3.025,3.14666666666667,2.85,2.36333333333333,4.046,1.81,2.8735,"Medium"
"User 331",3.01,3.14333333333333,5,2.31666666666667,3.8075,1.81,3.18125,"High"
"User 332",3.01,3.15,2.84,3.60666666666667,3.2575,1.81,2.94569444444444,"Medium"
"User 333",3.01,3.15,2.41,3.52,3.26,1.81,2.86,"Medium"
"User 334",3.02,3.14666666666667,2.4,2.68,3.8575,5,3.35069444444444,"High"
"User 335",2.98,2.8,3.7,2.035,3.86,3,3.0625,"High"
"User 336",2.985,2.8,3.7,2.67333333333333,3.2775,2.185,2.93680555555556,"Medium"
"User 337",2.99,3.9025,3.7,2.04,3.635,2.12,3.06458333333333,"High"
"User 338",4.42,3.9025,3.7,3.86333333333333,3.6375,2.495,3.66972222222222,"High"
"User 339",3.245,3.11,3.125,2.9,4.405,2.82,3.2675,"High"
"User 340",3.245,3.1125,2.41,1.915,4.405,2.82,2.98458333333333,"Medium"
"User 341",3.25,3.20333333333333,3.135,1.765,3.765,2.82,2.98972222222222,"Medium"
"User 342",3.82,2.47666666666667,3.13,1.78,4.12,2.83,3.02611111111111,"High"
"User 343",3.82,2.48,3.705,1.78,3.4725,2.83,3.01458333333333,"High"
"User 344",3.82,3.1125,3.71,1.75,3.4725,3,3.14416666666667,"High"
"User 345",5,3.1125,3.71,1.75,2.994,3,3.26108333333333,"High"
"User 346",5,3.11,3.715,1.705,2.996,2.99,3.25266666666667,"High"
"User 347",5,3.115,4.425,3.61,2.996,2.99,3.68933333333333,"High"
"User 348",5,3.115,4.425,1.74,2.996,2.83,3.351,"High"
"User 349",5,3.6575,2.725,3.59,2.996,2.82,3.46475,"High"
"User 350",3.825,3.7775,2.78,1.705,2.856,2.81,2.95891666666667,"Medium"
"User 351",2.435,3.78,4.425,3.57,3,2.81,3.33666666666667,"High"
"User 352",3.61,3.12,2.725,2.53,3.014,2.82,2.96983333333333,"Medium"
"User 353",2.44,3.3725,1.72,2.53,3.49,2.82,2.72875,"Medium"
"User 354",3.82,3.915,1.9,3.09,3.4775,2.82,3.17041666666667,"High"
"User 355",2.43,4.4575,3.41,2.77333333333333,2.98666666666667,2.81,3.14458333333333,"High"
"User 356",2.4,4.17,3.41,3.83666666666667,2.9,2.81,3.25444444444444,"High"
"User 357",2.44,3.625,3.41,2.91333333333333,2.89333333333333,2.81,3.01527777777778,"High"
"User 358",2.44,3.63,3.41,2.91333333333333,3.61666666666667,2.81,3.13666666666667,"High"
"User 359",2.44,3.63,3.405,2.91,2.61666666666667,2.81,2.96861111111111,"Medium"
"User 360",3.82,3.625,3.405,2.91666666666667,2.76,2.81,3.22277777777778,"High"
"User 361",3.82,3.625,3.405,2.91,3.75666666666667,2.81,3.38777777777778,"High"
"User 362",2.4,3.625,3.405,2.91,2.76,2.81,2.985,"Medium"
"User 363",2.44,3.9125,3.405,2.91333333333333,2.76,2.81,3.04013888888889,"High"
"User 364",2.41,3.6275,3.405,2.94333333333333,3.08666666666667,2.81,3.04708333333333,"High"
"User 365",2.445,3.625,3.405,1.92,2.4775,2.81,2.78041666666667,"Medium"
"User 366",2.44,3.6225,3.405,2.94666666666667,2.76,2.81,2.99736111111111,"Medium"
"User 367",3.825,3.66,3.405,3.83,2.3775,2.8,3.31625,"High"
"User 368",2.45,3.655,3.4,2.92,2.2375,2.8,2.91041666666667,"Medium"
"User 369",2.44,3.65,3.395,3.83,2.90666666666667,2.79,3.16861111111111,"High"
"User 370",2.41,3.645,3.39,1.98,2.19,2.79,2.73416666666667,"Medium"
"User 371",2.45,3.65,3.39,3.835,2.74666666666667,2.78,3.14194444444444,"High"
"User 372",3.83,3.595,3.385,1.905,2.91333333333333,2.77,3.06638888888889,"High"
"User 373",2.45,3.8875,3.38,1.91,2.36,2.76,2.79125,"Medium"
"User 374",2.455,3.8825,3.375,1.61666666666667,2.36666666666667,2.76,2.74263888888889,"Medium"
"User 375",2.425,3.8775,3.37,3.08,2.37,2.74,2.97708333333333,"Medium"
"User 376",2.455,3.8725,1.545,3.04333333333333,2.37666666666667,2.73,2.67041666666667,"Medium"
"User 377",2.42,3.56,2.12,3.875,2.38333333333333,2.72,2.84638888888889,"Medium"
"User 378",2.425,4.4275,3.545,3.88,3.21666666666667,2.71,3.36736111111111,"High"
"User 379",2.44,3.85,3.92,3.855,4.17333333333333,2.69,3.48805555555556,"High"
"User 380",2.43,3.5325,2.13,5,3.42666666666667,2.68,3.19986111111111,"High"
"User 381",3.855,3.525,3.92,3.86,3.13333333333333,2.67,3.49388888888889,"High"
"User 382",2.43,3.5175,3.905,3.86,2.16666666666667,2.66,3.08986111111111,"High"
"User 383",2.73,3.515,2.12,3.86,3.21333333333333,2.035,2.91222222222222,"Medium"
"User 384",2.44,3.5075,2.115,3.225,2.6775,2.03,2.66583333333333,"Medium"
"User 385",3.86,3.5,3.885,2.91333333333333,2.685,2.64,3.24722222222222,"High"
"User 386",3.865,4.08,3.885,3.81666666666667,3.21666666666667,2.64,3.58388888888889,"High"
"User 387",3.865,4.1,3.875,4.24333333333333,3.22666666666667,2.62,3.655,"High"
"User 388",3.87,4.07,3.865,2.92,1.9,2.61,3.20583333333333,"High"
"User 389",3.87,3.205,3.855,2.92666666666667,1.8975,5,3.45902777777778,"High"
"User 390",2.395,3.195,3.845,4.24666666666667,1.9525,5,3.43902777777778,"High"
"User 391",2.455,3.1825,3.835,3.80333333333333,2.695,2.55,3.08680555555556,"High"
"User 392",3.65,4.04,3.78,3.79666666666667,2.6975,2.845,3.46819444444444,"High"
"User 393",3.30666666666667,3.16,3.815,4.25333333333333,2.37,2.835,3.29,"High"
"User 394",3.30666666666667,3.1475,3.755,3.095,2.378,2.5,3.03036111111111,"High"
"User 395",3.59666666666667,3.1375,3.745,3.1,2.392,5,3.49519444444444,"High"
"User 396",2.375,2.9675,2.025,3.1,1.764,5,2.87191666666667,"Medium"
"User 397",2.41,3.1025,1.82,2.245,1.9575,5,2.75583333333333,"Medium"
"User 398",2.825,3.0925,1.81,2.1475,1.9675,5,2.80708333333333,"Medium"
"User 399",3.57,3.08,1.81,2.155,1.9775,5,2.93208333333333,"Medium"
"User 400",4.26666666666667,3.065,1.81,2.58333333333333,2.735,5,3.24333333333333,"High"
"User 401",4.295,3.05,1.81,2.56333333333333,3.49,5,3.36805555555556,"High"
"User 402",2.885,3.0375,1.81,2.56,2.8725,5,3.0275,"High"
"User 403",3.6,2.8725,3.66,2.56333333333333,3.3225,5,3.50305555555556,"High"
"User 404",3.34333333333333,2.86,3.65,2.56666666666667,3.3325,5,3.45875,"High"
"User 405",3.71666666666667,2.85,3.64,2.57,3.3275,5,3.51736111111111,"High"
"User 406",3.34333333333333,3.77,3.63,2.57333333333333,5,5,3.88611111111111,"High"
"User 407",4.66666666666667,3.1175,3.62,2.35666666666667,5,5,3.96013888888889,"High"
"User 408",4.345,3.0675,2.02,2.795,5,5,3.70458333333333,"High"
"User 409",4.35,3.0525,2.02,3.12,4.47,5,3.66875,"High"
"User 410",5,3.04,2.03,3.575,3.69,5,3.7225,"High"
"User 411",5,3.025,3.58,2.90666666666667,4.46333333333333,5,3.99583333333333,"High"
"User 412",5,3.0125,3.57,2.91333333333333,3.76,5,3.87597222222222,"High"
"User 413",5,3,2.02,3.095,3.76333333333333,5,3.64638888888889,"High"
"User 414",5,3.4025,3.555,2.745,3.76333333333333,3.365,3.63847222222222,"High"
"User 415",5,3.545,2.015,2.93333333333333,4.14,2.09,3.28722222222222,"High"
"User 416",3.59,3.535,2.02,2.755,4.13666666666667,5,3.50611111111111,"High"
"User 417",3.585,3.525,3.52,2.125,3.46666666666667,2.04,3.04361111111111,"High"
"User 418",5,3.515,2.04,2.115,4.14333333333333,2.02,3.13888888888889,"High"
"User 419",3.46,3.505,2.025,3.58,3.47,2,3.00666666666667,"High"
"User 420",5,3.4975,2.015,3.585,4.12666666666667,1.99,3.36902777777778,"High"
"User 421",5,3.4875,2.015,3.585,4.12666666666667,1.97,3.36402777777778,"High"
"User 422",5,3.4775,2.015,2.145,4.12333333333333,1.95,3.11847222222222,"High"
"User 423",3.97,3.4675,2.015,3.585,4.12,1.93,3.18125,"High"
"User 424",3.95666666666667,3.4575,2.025,2.135,3.48666666666667,1.92,2.83013888888889,"Medium"
"User 425",3.435,3.4475,2.015,2.73333333333333,3.17666666666667,1.9,2.78458333333333,"Medium"
"User 426",3.95333333333333,3.4375,3.435,1.75,3.49333333333333,1.88,2.99152777777778,"Medium"
"User 427",3.43,3.4275,2.015,2.73666666666667,2.6475,1.86,2.68611111111111,"Medium"
"User 428",3.43,2.936,2.015,3.0175,2.655,5,3.17558333333333,"High"
"User 429",3.95,2.932,2.015,1.41666666666667,2.7,5,3.00227777777778,"High"
"User 430",3.95333333333333,2.926,2.015,1.44,2.496,1.79,2.43672222222222,"Medium"
"User 431",3.95333333333333,2.922,1.785,1.45333333333333,2.504,1.77,2.39794444444444,"Medium"
"User 432",3.95,2.92,2.015,1.46333333333333,2.738,1.76,2.47438888888889,"Medium"
"User 433",3.95,2.914,2.015,1.47333333333333,2.744,1.74,2.47272222222222,"Medium"
"User 434",3.425,2.908,3.36,2.41,2.754,1.72,2.76283333333333,"Medium"
"User 435",3.95,2.258,3.355,1.48666666666667,2.506,1.71,2.54427777777778,"Medium"
"User 436",3.425,2.545,2.03,1.49333333333333,2.508,1.7,2.28355555555556,"Medium"
"User 437",3.425,1.7625,3.355,1.81666666666667,3.038,1.7,2.51619444444444,"Medium"
"User 438",3.425,1.628,3.355,2.42,3.038,1.71,2.596,"Medium"
"User 439",3.425,2.26,3.355,1.72,3.04,1.71,2.585,"Medium"
"User 440",3.425,1.568,3.355,2.64333333333333,2.914,1.71,2.60255555555556,"Medium"
"User 441",3.425,1.634,3.355,1.49666666666667,3.042,1.71,2.44377777777778,"Medium"
"User 442",3.43,1.638,3.355,2.42666666666667,3.424,1.71,2.66394444444444,"Medium"
"User 443",3.425,1.636,3.355,1.48333333333333,3.42,1.71,2.50488888888889,"Medium"
"User 444",3.425,2.49,3.355,1.7225,3.422,1.71,2.68741666666667,"Medium"
"User 445",3.43,2.49,3.355,1.7225,3.422,1.72,2.68991666666667,"Medium"
"User 446",3.31333333333333,2.49,3.355,1.7775,3.444,1.72,2.68330555555556,"Medium"
"User 447",4.625,2.49,3.355,1.785,2.97,1.72,2.82416666666667,"Medium"
"User 448",3.31,2.815,3.35,1.7875,2.8425,1.72,2.6375,"Medium"
"User 449",3.31333333333333,2.5475,3.35,1.7025,3.28,3.36,2.92555555555556,"Medium"
"User 450",3.31,2.49,3.35,2.4825,3.445,1.67,2.79125,"Medium"
"User 451",3.07,2.49,3.35,1.7925,2.974,1.72,2.56608333333333,"Medium"
"User 452",3.435,2.8125,3.35,1.79,3.2825,1.71,2.73,"Medium"
"User 453",3.435,2.5425,3.35,1.7425,3.28,1.71,2.67666666666667,"Medium"
"User 454",3.435,2.8625,3.345,2.435,2.845,1.7,2.77041666666667,"Medium"
"User 455",3.435,2.8575,3.34,2.4375,1.974,1.7,2.624,"Medium"
"User 456",5,2.855,1.435,2.2675,1.982,1.7,2.53991666666667,"Medium"
"User 457",5,3.3375,1.43,2.25,2.608,1.69,2.71925,"Medium"
"User 458",4.635,3.3325,3.33,2.2475,2.608,1.7,2.9755,"Medium"
"User 459",3.255,2.8375,3.325,1.52,3.284,5,3.20358333333333,"High"
"User 460",3.255,2.505,2.005,2.2475,2.52,1.67,2.36708333333333,"Medium"
"User 461",3.26,2.495,1.995,2.25,2.524,1.65,2.36233333333333,"Medium"
"User 462",3.265,1.66,1.995,2.2525,3.472,1.64,2.38075,"Medium"
"User 463",3.265,2.48,1.995,2.2525,2.536,1.715,2.37391666666667,"Medium"
"User 464",3.27,3.102,1.995,2.255,2.636,1.69,2.49133333333333,"Medium"
"User 465",2.81666666666667,3.295,2,2.2575,2.624,1.69,2.44719444444444,"Medium"
"User 466",2.83333333333333,3.2925,3.29,2.26,2.86,2.295,2.80513888888889,"Medium"
"User 467",2.76333333333333,2.82,1.935,2.2575,2.862,2.29,2.48797222222222,"Medium"
"User 468",3.67666666666667,2.416,2,2.26,3.62,2.285,2.70961111111111,"Medium"
"User 469",2.76,2.41,3.275,2.3875,3.275,2.275,2.73041666666667,"Medium"
"User 470",2.76,2.402,1.93,1.7,3.2775,1.57,2.27325,"Medium"
"User 471",2.75,2.806,3.265,1.7025,3.2775,1.665,2.57766666666667,"Medium"
"User 472",3.67333333333333,2.802,3.26,1.705,3.2775,1.66,2.72963888888889,"Medium"
"User 473",3.67,2.8,3.255,2.44,3.275,1.54,2.83,"Medium"
"User 474",2.75,2.796,2,2.2225,3.2775,1.53,2.42933333333333,"Medium"
"User 475",2.75,2.794,3.245,2.2225,3.2775,1.52,2.63483333333333,"Medium"
"User 476",2.80333333333333,1.875,3.24,2.225,3.2825,1.51,2.48930555555556,"Medium"
"User 477",2.80666666666667,1.8675,3.235,2.225,3.28,1.5,2.48569444444444,"Medium"
"User 478",2.74666666666667,2.375,1.93,2.2375,2.6675,1.49,2.24111111111111,"Medium"
"User 479",2.73666666666667,3.23,1.93,2.2325,3.285,1.48,2.48236111111111,"Medium"
"User 480",2.74,3.225,1.93,2.235,3.285,1.48,2.4825,"Medium"
"User 481",3.66,3.2225,1.93,2.2875,3.63,1.47,2.7,"Medium"
"User 482",2.80333333333333,2.42,1.87,2.29,3.632,1.46,2.41255555555556,"Medium"
"User 483",2.79666666666667,2.4175,1.865,2.2925,3.2925,3.295,2.65986111111111,"Medium"
"User 484",2.79333333333333,2.4125,1.405,2.60333333333333,3.514,1.725,2.40886111111111,"Medium"
"User 485",2.66,1.8775,1.405,2.2975,3.516,3.285,2.50683333333333,"Medium"
"User 486",2.59666666666667,2.3975,1.4,2.155,3.518,5,2.84452777777778,"Medium"
"User 487",2.55,1.8625,1.4,2.4925,2.81,1.86,2.1625,"Medium"
"User 488",2.55,1.5975,1.4,2.405,2.814,1.88,2.10775,"Medium"
"User 489",2.77333333333333,1.5875,1.395,2.40666666666667,2.824,1.85,2.13941666666667,"Medium"
"User 490",2.72666666666667,1.5775,1.4,2.41,2.826,1.84,2.13002777777778,"Medium"
"User 491",2.71666666666667,1.5675,1.4,2.41,2.832,1.84,2.12769444444444,"Medium"
"User 492",2.71,1.56,1.395,2.41333333333333,2.838,1.83,2.12438888888889,"Medium"
"User 493",2.70333333333333,1.545,1.4,2.41666666666667,2.954,1.83,2.1415,"Medium"
"User 494",2.64,1.54,1.4,2.42,2.852,1.82,2.112,"Medium"
"User 495",2.63666666666667,1.5275,1.4,2.42333333333333,2.862,1.82,2.11158333333333,"Medium"
"User 496",2.67666666666667,1.5175,1.41,2.43333333333333,2.868,5,2.65091666666667,"Medium"
"User 497",2.67333333333333,2.4425,1.715,2.43666666666667,2.878,5,2.85758333333333,"Medium"
"User 498",2.66333333333333,2.4375,1.72,2.2075,2.982,5,2.83505555555556,"Medium"
"User 499",2.65333333333333,2.4275,3.31,2.2075,2.988,1.79,2.56272222222222,"Medium"
"User 500",2.64666666666667,2.67,1.41,2.2125,2.996,5,2.82252777777778,"Medium"
"User 501",2.63666666666667,2.66,1.755,1.4075,3.002,1.5,2.16019444444444,"Medium"
"User 502",2.63,2.6525,1.76,1.49,3.244,3.18,2.49275,"Medium"
"User 503",2.62333333333333,2.645,1.765,1.85333333333333,3.016,1.475,2.22961111111111,"Medium"
"User 504",2.67,2.635,1.77,1.86,3.256,1.46,2.27516666666667,"Medium"
"User 505",2.60333333333333,2.6275,1.79,1.995,3.264,1.345,2.27080555555556,"Medium"
"User 506",2.59333333333333,2.6175,3.965,1.74666666666667,3.27,1.345,2.58958333333333,"Medium"
"User 507",2.58333333333333,2.6075,2.34,3.3775,3.678,1.43,2.66938888888889,"Medium"
"User 508",2.57666666666667,2.6025,2.865,2.555,3.678,3.04,2.88619444444444,"Medium"
"User 509",2.56666666666667,3.12333333333333,3.995,2.6425,3.68,3.03,3.17291666666667,"High"
"User 510",2.55666666666667,1.79,3,3.07333333333333,3.034,3.015,2.74483333333333,"Medium"
"User 511",3.325,2.165,3.02,3.77,3.684,3.01,3.16233333333333,"High"
"User 512",3.325,3.3,3.04,3.31666666666667,3.686,5,3.61127777777778,"High"
"User 513",3.32,2.13,2.81,4.19333333333333,3.688,5,3.52355555555556,"High"
"User 514",3.315,2.72666666666667,3.08,2.98,3.69,5,3.46527777777778,"High"
"User 515",3.29,2.115,3.1,1.86666666666667,3.692,5,3.17727777777778,"High"
"User 516",1.945,3.285,2.85,3.34666666666667,3.696,5,3.35377777777778,"High"
"User 517",3.28,1.57,2.87,4.22,3.698,5,3.43966666666667,"High"
"User 518",1.98,3.275,3.16,3.84,3.592,5,3.4745,"High"
"User 519",3.275,1.555,3,2.125,3.592,2.12,2.61116666666667,"Medium"
"User 520",2.56333333333333,1.55,3.2,2.135,3.706,2.1,2.54238888888889,"Medium"
"User 521",2.56,2.075,3.82,2.145,3.596,5,3.19933333333333,"High"
"User 522",2.56666666666667,2.07,3.22,1.55,3.2475,5,2.94236111111111,"Medium"
"User 523",2.57333333333333,3.27,3.22,1.56,3.596,5,3.20322222222222,"High"
"User 524",3.275,2.09,3.21,1.56,4.1325,5,3.21125,"High"
"User 525",2.57,2.08,3.21,1.56,4.1325,3.045,2.76625,"Medium"
"User 526",2.57333333333333,2.085,2.79,1.56,4.1325,5,3.02347222222222,"High"
"User 527",2.57,2.095,2.76,1.57,3.598,5,2.93216666666667,"Medium"
"User 528",1.77333333333333,2.095,2.76,1.57,3.596,5,2.79905555555556,"Medium"
"User 529",3.28,2.09,2.76,1.58,3.596,5,3.051,"High"
"User 530",2.67666666666667,2.09,2.75,5,3.596,2.09,3.03377777777778,"High"
"User 531",2.68,1.55,2.75,4.88,3.596,5,3.40933333333333,"High"
"User 532",3.82666666666667,1.545,2.73,4.885,3.84333333333333,5,3.63833333333333,"High"
"User 533",5,2.69666666666667,2.73,4.88,3.84666666666667,5,4.02555555555556,"High"
"User 534",2.68,2.69666666666667,2.73,5,3.26,5,3.56111111111111,"High"
"User 535",3.84333333333333,2.3075,2.74,3.51,3.27666666666667,5,3.44625,"High"
"User 536",5,2.3075,2.74,3.51,3.16333333333333,5,3.62013888888889,"High"
"User 537",3.285,2.305,2.155,3.12,3.19666666666667,1.57,2.60527777777778,"Medium"
"User 538",5,2.69666666666667,3.875,3.115,3.25666666666667,1.57,3.25222222222222,"High"
"User 539",5,2.71,0,5,3.25666666666667,3.07,3.17277777777778,"High"
"User 540",5,1.56666666666667,2.03,5,3.10666666666667,3.07,3.29555555555556,"High"
"User 541",5,1.72666666666667,3.515,3.225,3.5225,1.61666666666667,3.10097222222222,"High"
"User 542",5,1.55,3.51,5,3.52,2.6,3.53,"High"
"User 543",5,1.555,5,5,3.14,1.57,3.54416666666667,"High"
"User 544",5,2.70333333333333,3.51,3.81,3.66,1.56,3.37388888888889,"High"
"User 545",5,2.162,3.515,5,2.51666666666667,1.56,3.29227777777778,"High"
"User 546",5,2.162,3.235,5,2.52,1.345,3.21033333333333,"High"
"User 547",5,2.836,1.46,3.83,2.52,1.56,2.86766666666667,"Medium"
"User 548",5,2.4275,0,5,2.52666666666667,1.57,2.75402777777778,"Medium"
"User 549",5,2.358,5,5,2.12666666666667,1.6,3.51411111111111,"High"
"User 550",5,2.358,5,4.89,2.12333333333333,1.58,3.49188888888889,"High"
"User 551",5,3.044,1.62,5,3.25666666666667,1.35,3.21177777777778,"High"
"User 552",4.125,2.838,2.08,5,3.26333333333333,1.57,3.14605555555556,"High"
"User 553",4.125,3.3075,5,5,3.26,1.57,3.71041666666667,"High"
"User 554",3.985,3.315,1.61,5,2.13666666666667,1.57,2.93611111111111,"Medium"
"User 555",4.125,3.29,5,5,1.94666666666667,1.57,3.48861111111111,"High"
"User 556",4.125,3.29,5,5,1.94666666666667,1.57,3.48861111111111,"High"
"User 557",4.125,3.29,5,4.135,2.06,1.57,3.36333333333333,"High"
"User 558",3.89,3.3,2.59,4.13,1.71,1.57,2.865,"Medium"
"User 559",4.125,3.295,5,5,1.71,1.57,3.45,"High"
"User 560",4.125,3.285,5,5,1.71,1.56,3.44666666666667,"High"
"User 561",4.13,3.28,5,5,1.95333333333333,1.55,3.48555555555556,"High"
"User 562",4.13,2.85,5,5,1.95666666666667,1.54,3.41277777777778,"High"
"User 563",4.135,2.836,5,5,1.96,1.29,3.37016666666667,"High"
"User 564",4.14,3.27,5,5,1.72333333333333,1.28,3.40222222222222,"High"
"User 565",4.145,3.265,2.59,5,1.825,1.28,3.0175,"High"
"User 566",4.15,3.2475,2.59,5,2.58333333333333,1.275,3.14097222222222,"High"
"User 567",4.16,2.928,2.58,5,2.89333333333333,1.46,3.17022222222222,"High"
"User 568",4.165,3.2325,1.69,5,3.57,1.45,3.18458333333333,"High"
"User 569",4.165,3.375,2.57,5,1.97666666666667,1.43,3.08611111111111,"High"
"User 570",4.17,2.81,2.57,5,1.82,1.41,2.96333333333333,"Medium"
"User 571",4.18,3.25,2.57,5,2.85333333333333,1.39,3.20722222222222,"High"
"User 572",5,3.2425,2.56,5,2.63,1.37,3.30041666666667,"High"
"User 573",4.035,2.904,2.56,5,2.63666666666667,1.36,3.08261111111111,"High"
"User 574",4.035,3.235,2.56,5,2.64333333333333,1.34,3.13555555555556,"High"
"User 575",4.04,3.23,2.55,5,2.65333333333333,1.26,3.12222222222222,"High"
"User 576",4.04,3.2125,2.55,4.04,2.66,1.3,2.96708333333333,"Medium"
"User 577",4.04,4.0725,2.55,4.045,3,1.28,3.16458333333333,"High"
"User 578",4.04,4.07,3.775,3.26,3.00666666666667,1.26,3.23527777777778,"High"
"User 579",4.045,4.07,3.78,3.04,2.5175,1.24,3.11541666666667,"High"
"User 580",4.045,3.454,3.775,3.06333333333333,2.224,1.22,2.96355555555556,"Medium"
"User 581",4.055,3.452,3.775,2.5425,2.34,1.2,2.89408333333333,"Medium"
"User 582",4.055,2.732,1.82,4.0075,2.358,1.18,2.69208333333333,"Medium"
"User 583",4.075,3.452,2.46,4.0125,2.372,1.16,2.92191666666667,"Medium"
"User 584",4.065,3.576,3.695,3.05,2.384,1.14,2.985,"Medium"
"User 585",4.07,2.732,3.7,3.055,2.404,1.12,2.84683333333333,"Medium"
"User 586",5,3.452,3.71,3.0675,2.412,1.1,3.12358333333333,"High"
"User 587",4.08,3.452,3.23,3.395,2.426,1.08,2.94383333333333,"Medium"
"User 588",4.11,3.452,3.235,3.1075,1.666,1.07,2.77341666666667,"Medium"
"User 589",4.085,3.45,3.24,3.1475,2.452,1.05,2.90408333333333,"Medium"
"User 590",4.085,3.568,3.25,3.12,2.466,1.03,2.91983333333333,"Medium"
"User 591",4.09,2.792,3.135,3.1275,2.242,1.01,2.73275,"Medium"
"User 592",4.085,3.452,3.75,2.34,2.49,0,2.68616666666667,"Medium"
"User 593",4.095,4.0675,3.76,3.1475,1.712,0,2.797,"Medium"
"User 594",3.065,4.07,3.285,3.1325,1.72,0,2.54541666666667,"Medium"
"User 595",3.07,4.075,3.775,3.1475,1.9075,0,2.6625,"Medium"
"User 596",3.075,3.22,3.78,2.53666666666667,1.9325,0,2.42402777777778,"Medium"
"User 597",3.09,4.085,3.79,2.55,1.9475,0,2.57708333333333,"Medium"
"User 598",3.08,3.78333333333333,3.795,2.56666666666667,1.9625,0,2.53125,"Medium"
"User 599",3.085,4.0925,3.8,2.57666666666667,1.98,0,2.58902777777778,"Medium"
"User 600",3.095,3.79666666666667,3.81,2.58666666666667,1.4275,0,2.45263888888889,"Medium"
"User 601",3.095,4.1,3.32,2.6,2.0075,0,2.52041666666667,"Medium"
"User 602",3.1,3.67,3.24,2.03,1.49,0,2.255,"Medium"
"User 603",4.13,4.105,3.23,2.77,2.414,0,2.77483333333333,"Medium"
"User 604",4.125,4.105,3.225,2.765,2.374,0,2.76566666666667,"Medium"
"User 605",4.13,4.105,3.225,2.7625,2.374,0,2.76608333333333,"Medium"
"User 606",4.13,4.105,3.225,2.76,2.376,0,2.766,"Medium"
"User 607",4.13,4.105,3.22,2.76,2.374,0,2.76483333333333,"Medium"
"User 608",3.825,4.105,5,2.76,2.376,0,3.011,"High"
"User 609",4.125,5,3.305,2.7575,2.374,0,2.92691666666667,"Medium"
"User 610",4.125,5,1.61,2.01,2.374,5,3.35316666666667,"High"
